Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1963","1963","ha","3900","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1964","1964","ha","3260","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1965","1965","ha","2840","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1966","1966","ha","6100","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1967","1967","ha","4900","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1968","1968","ha","2860","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1969","1969","ha","4650","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1970","1970","ha","4470","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1971","1971","ha","3500","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1972","1972","ha","4100","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1973","1973","ha","5830","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1974","1974","ha","3050","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1975","1975","ha","5140","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1976","1976","ha","3950","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1977","1977","ha","5050","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1978","1978","ha","5000","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1979","1979","ha","4700","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1980","1980","ha","5400","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1981","1981","ha","6200","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1982","1982","ha","8200","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1983","1983","ha","7800","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1984","1984","ha","5900","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1985","1985","ha","7700","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1986","1986","ha","6600","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1987","1987","ha","10300","F","FAO estimate"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1988","1988","ha","9687","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1989","1989","ha","14063","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1990","1990","ha","13741","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1991","1991","ha","21461","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1992","1992","ha","18231","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1993","1993","ha","19492","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1994","1994","ha","17943","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1995","1995","ha","18250","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1996","1996","ha","19887","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1997","1997","ha","20388","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1998","1998","ha","19625","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","1999","1999","ha","22250","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2000","2000","ha","23808","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2001","2001","ha","22165","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2002","2002","ha","25817","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2003","2003","ha","27142","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2004","2004","ha","28162","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2005","2005","ha","29704","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2006","2006","ha","31485","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2007","2007","ha","31691","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2008","2008","ha","34109","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2009","2009","ha","34848","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2010","2010","ha","34277","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2011","2011","ha","38479","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2012","2012","ha","36841","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2013","2013","ha","37985","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2014","2014","ha","40443","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2015","2015","ha","40760","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2016","2016","ha","42570","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2017","2017","ha","41569","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2018","2018","ha","41068","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2019","2019","ha","40671","","Official data"
"QCL","Crops and livestock products","33","Canada","5312","Area harvested","552","Blueberries","2020","2020","ha","39758","","Official data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1961","1961","hg/ha","29264","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1962","1962","hg/ha","30058","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1963","1963","hg/ha","27859","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1964","1964","hg/ha","29028","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1965","1965","hg/ha","28979","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1966","1966","hg/ha","27892","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1967","1967","hg/ha","28816","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1968","1968","hg/ha","25031","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1969","1969","hg/ha","27996","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1970","1970","hg/ha","28991","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1971","1971","hg/ha","29120","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1972","1972","hg/ha","29010","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1973","1973","hg/ha","28019","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1974","1974","hg/ha","28993","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1975","1975","hg/ha","27994","Fc","Calculated data"
"QCL","Crops and livestock products","33","Canada","5419","Yield","552","Blueberries","1976","1976","hg/ha","28635","Fc","Calculated data"
